item_id,qty,pprice,supplier_id,tax,Decision
24010,4,1032.36,48,18,1
15773,24,312,245,12,1
24435,24,672,245,12,1
23089,9,450,245,12,1
15775,24,312,245,12,1
15776,24,312,245,12,1
7407,60,2465.4,100,5,1
5786,10,552.4,71,5,1
5787,2,209.52,71,5,1
5788,3,159.99,71,5,1
18306,96,389.76,26,18,1
23651,24,152.54,26,18,1
3106,18,313.538,26,18,1
5013,25,1339.25,26,12,1
1054,24,228.8,26,18,1
5794,60,1080,315,0,1
6699,60,1200,315,0,1
3103,48,305.28,26,18,1
12519,12,252,315,0,1
12520,24,552,315,0,1
20874,24,267.84,26,12,1
12561,10,110,315,0,1
6700,30,600,315,0,1
8492,10,40,315,0,1
23175,8,232,144,0,1
8731,5,135,132,0,1
15739,48,203.376,244,18,1
15740,40,220.32,244,18,1
15741,24,220.32,244,18,1
15742,18,288.119,244,18,1
15728,10,491,244,12,1
8265,19,151.135,64,12,1
8276,1,7.9545,64,12,1
8731,5,135,132,0,1
23580,2,34,132,0,1
13913,10,162.34,64,12,1
8268,2,16.23,64,12,1
23992,3,81,144,0,1
24194,3,81,144,0,1
23175,12,348,144,0,1
8274,6,48.696,64,12,1
23993,3,69,144,0,1
8543,3,48.6999,64,12,1
8268,1,8.12,64,12,1
8541,1,16.234,64,12,1
8260,10,162.34,64,12,1
8258,15,243.51,64,12,1
8257,10,162.34,64,12,1
8272,10,162.34,64,12,1
8543,10,162.34,64,12,1
8264,30,238.638,64,12,1
8279,20,159.09,64,12,1
8267,20,159.09,64,12,1
22617,10,162.34,64,12,1
5620,1,308,136,0,1
8258,17,275.944,64,12,1
8271,10,162.34,64,12,1
8278,20,159.09,64,12,1
8545,10,162.34,64,12,1
23079,10,162.34,64,12,1
8731,6,162,132,0,1
8544,10,162.34,64,12,1
23580,1,17,132,0,1
8541,10,162.34,64,12,1
9278,30,852.27,64,12,1
12317,10,162.34,64,12,1
23992,3,81,144,0,1
8255,10,284.09,64,12,1
23175,10,290,144,0,1
9370,10,284.09,64,12,1
23993,3,69,144,0,1
23996,3,105,144,0,1
23997,4,100,144,0,1
16409,5,183.34,217,5,1
5620,1,388,136,0,1
16395,4,1066.67,217,5,1
19754,4,725,217,12,1
24438,4,774.4,217,12,1
17733,3,250,217,5,1
17329,2,225,217,12,1
16404,3,253.13,217,12,1
23007,5,150,217,12,1
23010,5,150,217,12,1
23006,10,200,217,12,1
13663,3,234.38,217,12,1
13626,6,1480.01,217,5,1
16401,8,575,217,12,1
9763,3,796.88,217,12,1
5620,1,297,136,0,1
5620,1,442,136,0,1
16396,5,500,217,5,1
13664,6,1050,217,12,1
17328,3,796.88,217,12,1
5786,5,276.2,71,5,1
16407,2,212.5,217,12,1
5787,2,209.52,71,5,1
5788,3,159.99,71,5,1
5789,3,111.99,71,5,1
5790,2,95.24,71,5,1
24441,2,432.76,357,18,1
24442,2,432.76,357,18,1
24443,2,432.76,357,18,1
24444,2,432.76,357,18,1
24445,2,432.76,357,18,1
24446,2,432.76,357,18,1
24447,2,432.76,357,18,1
23939,3,371.949,206,18,1
23938,1,45.678,206,18,1
23932,1,61.9916,206,18,1
23934,2,123.983,206,18,1
24448,3,332.79,206,18,1
24453,12,720,176,12,1
2147,5,66.65,21,5,1
24454,3,255,176,12,1
2156,5,116.65,21,5,1
2163,5,66.65,21,5,1
2160,5,100,21,5,1
7247,6,96,176,12,1
24461,9,675,176,12,1
2177,5,66.65,21,5,1
2169,20,400,21,5,1
2158,5,116.65,21,5,1
2175,5,133.35,21,5,1
2189,5,133.35,21,5,1
2182,5,116.65,21,5,1
2179,10,266.7,21,5,1
2159,10,66.7,21,5,1
2180,5,116.65,21,5,1
2176,5,116.65,21,5,1
2174,5,133.35,21,5,1
24467,2,73.28,158,12,1
23406,2,104.16,158,12,1
9521,6,206.34,158,18,1
21826,12,86.16,237,12,1
2665,2,50,158,18,1
22278,6,158.16,158,18,1
18201,6,86.1,237,12,1
2673,2,50.42,158,18,1
2667,2,50.42,158,18,1
20331,12,86.1,237,12,1
18063,12,86.1,237,12,1
16504,6,86.1,237,12,1
16633,6,86.1,237,12,1
16506,12,86.1,237,12,1
19917,12,86.1,237,12,1
16505,6,86.1,237,12,1
20330,6,86.1,237,12,1
22197,6,86.1,237,12,1
12489,12,95.04,158,12,1
16508,12,86.1,237,12,1
9523,3,46.89,158,12,1
21062,6,86.1,237,12,1
16632,12,86.1,237,12,1
9526,3,34.89,158,12,1
16503,6,86.1,237,12,1
20622,12,86.1,237,12,1
16507,12,86.1,237,12,1
23411,2,71.42,158,12,1
18038,5,182.2,158,18,1
14872,12,345,158,18,1
22279,3,47.61,158,12,1
23403,2,71.42,158,12,1
3891,15,346.65,106,18,1
3890,15,346.65,106,18,1
3886,15,173.4,106,18,1
3893,6,226.98,106,18,1
3892,15,226.95,106,18,1
3911,6,153.06,106,5,1
24381,24,545.52,59,28,1
3910,6,204.06,106,5,1
3888,15,173.4,106,18,1
3895,24,184.8,106,18,1
5167,20,77,106,18,1
3887,15,173.4,106,18,1
3908,12,306.12,106,5,1
3889,15,173.4,106,18,1
3894,24,184.8,106,18,1
5580,24,177.12,59,18,1
5591,9,225.419,59,18,1
5579,15,181.359,59,18,1
11617,12,143.56,59,28,1
11618,6,71.78,59,28,1
14182,12,93.87,59,18,1
5602,12,143.569,59,28,1
5603,12,143.569,59,28,1
5597,12,143.569,59,28,1
11788,6,85.74,59,12,1
12188,6,98.21,59,12,1
4498,6,102.5,59,12,1
13107,12,186.336,59,12,1
5590,12,144.07,59,18,1
5599,10,255.358,59,28,1
8093,6,233.93,59,28,1
5588,6,233.94,59,28,1
5595,6,132.205,59,18,1
5582,3,182.63,59,12,1
5586,3,175.235,59,28,1
5585,3,175.237,59,28,1
5583,3,175.237,59,28,1
10576,6,233.93,59,28,1
5587,6,233.94,59,28,1
4494,5,77.64,59,12,1
5579,6,0,59,18,1
5579,4,0,59,18,1
5600,38,970.36,59,28,1
20989,5,180,320,0,1
20990,3,108,320,0,1
20992,4,144,320,0,1
20991,1,41,320,0,1
21373,2,82,320,0,1
23198,2,72,320,0,1
21629,2,64,320,0,1
24418,3,204.54,212,18,1
24419,3,327.27,212,18,1
4715,20,890.4,51,5,1
24426,1,100,212,18,1
24415,1,136.36,212,18,1
4716,6,631.38,51,5,1
24472,3,170.73,51,12,1
4727,2,333.92,51,12,1
22673,2,182.14,51,12,1
24473,2,227.66,51,12,1
23544,2,150.26,51,12,1
4705,2,333.92,51,12,1
20668,6,88.5,40,0,1
5805,5,117.8,40,5,1
5804,7,164.92,40,5,1
10484,10,235.6,40,5,1
5807,12,259.56,40,0,1
6937,15,641.25,40,0,1
6373,4,342.56,40,0,1
9026,6,512.7,40,12,1
24425,12,327.24,212,18,1
24422,12,272.726,212,18,1
24424,12,196.364,212,18,1
5794,72,1296,315,0,1
7682,15,914.25,40,5,1
6699,60,1200,315,0,1
24417,12,272.727,212,18,1
12519,12,252,315,0,1
12520,24,552,315,0,1
24476,1,167.8,40,18,1
12561,10,110,315,0,1
6700,20,400,315,0,1
24477,6,87.3,212,18,1
5620,1,170,136,0,1
5620,1,330,136,0,1
8731,5,135,132,0,1
23580,2,34,132,0,1
3937,12,184.92,106,18,1
10692,5,200,172,0,1
12379,12,92.4,106,18,1
23191,5,200,172,0,1
3881,18,346.68,106,18,1
3930,13,200.33,106,18,1
23992,2,54,144,0,1
24194,1,27,144,0,1
23175,12,348,144,0,1
23996,1,35,144,0,1
3909,18,153,106,5,1
3883,12,184.92,106,18,1
3885,15,173.4,106,18,1
3929,12,258.84,106,18,1
7660,12,184.92,106,18,1
3898,12,208.8,106,18,1
3884,15,173.4,106,18,1
3928,15,231.15,106,18,1
3927,20,154,106,18,1
13886,20,77,106,18,1
24261,1,68,144,0,1
3958,4,67.8,106,18,1
3947,18,272.34,106,18,1
18777,15,173.4,106,18,1
3933,12,46.2,106,18,1
3936,12,92.4,106,18,1
3905,24,369.84,106,18,1
3880,40,308,106,18,1
10750,12,46.2,106,18,1
3965,12,92.4,106,18,1
3906,12,369.84,106,18,1
10463,12,90.84,106,18,1
22156,6,68.1,106,18,1
3934,18,138.6,106,18,1
21207,12,46.2,106,18,1
3946,15,115.5,106,18,1
3902,6,127.14,106,18,1
3912,12,46.2,106,18,1
3975,15,231.15,106,18,1
22154,12,92.4,106,18,1
3931,18,138.6,106,18,1
3939,12,277.32,106,18,1
3919,24,90.72,106,18,1
3967,6,46.2,106,18,1
3901,6,184.92,106,18,1
7663,12,90.84,106,18,1
3978,6,138.66,106,18,1
13882,6,46.2,106,18,1
3972,15,115.5,106,18,1
3945,12,231.12,106,18,1
3983,6,132.66,106,18,1
3900,40,308,106,18,1
3899,40,616.4,106,18,1
17635,10,433.3,271,18,1
17637,8,605.28,271,18,1
17638,8,605.28,271,18,1
17634,10,433.3,271,18,1
17636,10,433.3,271,18,1
19320,10,433.3,271,18,1
24114,3,283.74,50,18,1
24480,6,771.78,50,18,1
23956,5,605.35,50,18,1
24479,8,308.16,50,18,1
24124,2,1566.22,111,18,1
23955,20,446.8,50,18,1
24267,12,221.88,50,18,1
1968,5,245.9,50,18,1
1996,5,283.75,50,18,1
24120,6,181.62,50,18,1
23970,3,170.25,50,18,1
24121,6,181.62,50,18,1
13659,20,302.6,50,18,1
1972,5,245.9,50,18,1
24268,24,184.8,50,18,1
24481,28,215.6,50,18,1
12826,2,498.44,111,5,1
23965,24,363.12,50,18,1
12827,2,249.22,111,5,1
24482,24,544.8,50,18,1
24478,24,544.8,50,18,1
23963,16,242.08,50,18,1
5860,54,207.9,50,18,1
7909,1,90.14,111,18,1
22536,2,115.56,111,18,1
21613,2,82.82,111,5,1
24483,1,48.54,111,18,1
22530,2,445.04,111,5,1
6186,1,427.24,111,5,1
8579,2,729.86,111,5,1
6184,5,912.35,111,5,1
8573,2,222.52,111,5,1
11551,1,273.5,111,18,1
24135,1,127.12,111,18,1
6576,1,65.49,111,18,1
8566,3,90.15,111,18,1
21883,3,333.33,111,5,1
7929,2,222.22,111,5,1
19345,2,198.76,111,5,1
22548,6,117.72,111,18,1
22270,5,37.5,111,18,1
21899,6,221.88,111,18,1
21782,18,122.029,329,18,1
19367,2,95.16,111,18,1
21795,12,162.709,329,18,1
21794,12,162.709,329,18,1
21807,8,189.83,329,18,1
21809,8,189.83,329,18,1
21811,8,189.83,329,18,1
21812,8,162.71,329,18,1
21806,12,203.389,329,18,1
21804,12,244.069,329,18,1
22374,1,134.92,329,18,1
21788,2,366.1,329,18,1
10262,5,80.45,111,12,1
7914,12,93.36,111,18,1
18863,12,93.36,111,18,1
18828,12,93.36,111,18,1
7921,12,93.36,111,18,1
7914,12,93.36,111,18,1
19352,3,106.32,111,18,1
19342,3,106.32,111,18,1
24144,3,189.51,111,18,1
6540,2,147.2,111,18,1
24142,3,189.51,111,18,1
24484,6,127.14,111,18,1
20849,2,95.54,111,18,1
21440,1,96.3,111,18,1
18303,12,282.48,111,18,1
13082,3,366.76,111,18,1
22641,1,208.01,111,18,1
5794,60,1080,315,0,1
23346,2,200.3,111,18,1
6699,60,1200,315,0,1
12519,12,252,315,0,1
12520,24,552,315,0,1
12561,10,110,315,0,1
6700,20,400,315,0,1
8492,10,40,315,0,1
22992,2,196.18,111,18,1
18870,2,161.78,111,18,1
12877,1,80.89,111,18,1
20862,2,223.42,111,18,1
21388,2,95.54,111,18,1
16546,2,149.46,111,18,1
20539,2,115.56,111,18,1
17334,2,223.42,111,18,1
11879,1,111.71,111,18,1
21386,2,69.34,111,18,1
10548,8,307.6,111,18,1
12101,1,200.31,111,18,1
19118,6,202.44,111,18,1
9394,15,1058.55,111,5,1
9395,2,341.72,111,5,1
8581,2,284.82,111,5,1
19119,2,147.2,111,18,1
19362,2,260.18,111,18,1
8731,5,135,132,0,1
23580,2,34,132,0,1
6818,6,339,111,18,1
24194,1,27,144,0,1
9663,6,211.86,111,18,1
21924,6,136.56,111,18,1
23175,10,290,144,0,1
21312,6,46.38,111,18,1
6862,3,156.12,111,18,1
24485,2,15.56,111,18,1
24486,2,110.94,111,18,1
22268,1,140.02,111,18,1
9362,1,140.02,111,18,1
22184,1,140.02,111,18,1
21310,1,140.02,111,18,1
23990,1,140.02,111,18,1
23115,1,140.02,111,18,1
13574,1,48.54,111,18,1
21323,3,143.7,111,18,1
6103,1,140.02,111,18,1
24487,2,100.16,111,18,1
6100,1,140.02,111,18,1
7866,1,147.38,111,18,1
23986,2,280.04,111,18,1
21803,2,134.24,329,18,1
13070,1,50.08,111,18,1
21218,2,95.8,111,18,1
6229,4,98.6,111,18,1
20866,1,76.27,111,18,1
23235,2,152.54,111,18,1
22378,2,216.96,329,18,1
21799,2,162.7,329,18,1
21805,2,134.24,329,18,1
21786,2,405.42,329,18,1
19357,2,138.68,111,18,1
24488,6,480,258,18,1
24489,6,1200,258,12,1
24490,6,390,258,5,1
24491,6,1110,258,12,1
24492,12,1488,258,12,1
24493,5,474.6,329,18,1
24494,2,237.3,329,18,1
24495,2,298.3,329,18,1
24496,2,203.38,329,18,1
5786,5,276.2,71,5,1
5789,3,111.99,71,5,1
24497,2,149.16,329,18,1
24498,3,101.7,329,18,1
24499,2,67.8,329,18,1
24500,2,269.84,329,18,1
24501,2,162.7,329,18,1
20596,3,468.45,111,18,1
18162,9,1094.67,111,18,1
6057,4,360.96,111,18,1
6061,2,84.74,111,18,1
22343,24,94.08,111,18,1
18161,4,125.56,111,18,1
24502,12,188.28,111,18,1
6067,6,517.92,111,18,1
11574,6,258.96,111,18,1
21597,6,211.86,111,18,1
6085,24,113.04,111,18,1
20595,3,529.65,111,18,1
20530,5,491.8,111,18,1
5971,30,1128.6,74,12,1
5970,3,552.06,74,12,1
23793,3,134.07,74,12,1
12381,2,135.6,74,18,1
10867,2,135.6,74,18,1
10866,3,249.75,74,18,1
5956,3,189.06,74,5,1
11945,24,211.44,74,5,1
9030,3,228.42,74,12,1
5955,15,1450.8,74,12,1
5960,15,848.4,74,12,1
7040,15,793.95,74,5,1
5620,1,170,136,0,1
5963,3,197.13,74,12,1
9582,3,265.56,74,12,1
7038,5,398.15,74,12,1
6050,3,181.59,111,18,1
20821,2,180.48,111,18,1
20594,3,447.27,111,18,1
9376,6,447.24,111,18,1
14127,3,482.58,111,18,1
18602,6,790.98,111,18,1
18160,12,1092.24,111,18,1
22652,3,174.21,111,18,1
19677,120,942,111,18,1
20820,7,148.33,111,18,1
18825,12,188.28,111,18,1
5620,1,765,136,0,1
22342,24,395.52,111,18,1
20603,144,564.48,111,18,1
7039,5,211.25,74,12,1
5958,5,384.4,74,12,1
6058,25,98,111,18,1
13244,2,189.84,74,18,1
18836,2,155.94,74,18,1
17443,2,169.5,74,18,1
17444,2,189.84,74,18,1
17445,2,189.84,74,18,1
17446,2,189.84,74,18,1
18835,2,189.84,74,18,1
24016,2,135.6,74,18,1
5620,1,450,136,0,1
7947,12,1200,74,12,1
18903,15,840,74,0,1
22591,24,173.76,41,18,1
24503,12,176.88,41,18,1
22596,6,195.54,41,18,1
23169,24,173.76,41,18,1
19175,20,219,41,18,1
19166,36,277.2,41,18,1
19413,5,85.7,238,5,1
19410,10,85.7,238,5,1
22590,24,173.76,41,18,1
24504,2,56.52,238,18,1
24505,6,69.9,41,12,1
22386,6,160.86,238,18,1
23125,3,71.73,238,18,1
19168,6,248.46,41,5,1
19164,6,323.58,41,18,1
24506,5,105.25,238,5,1
22696,15,115.5,41,18,1
19418,5,108.55,238,5,1
19420,5,99.05,238,5,1
15156,4,150.84,238,5,1
23126,5,125.7,238,5,1
19165,6,323.58,41,18,1
19174,12,265.56,41,18,1
20810,15,115.5,41,18,1
20450,15,115.5,41,18,1
19167,36,277.2,41,18,1
24507,6,114.54,41,18,1
10774,24,1459.02,32,18,1
24123,4,522.72,48,18,1
8023,6,2008.5,48,18,1
4495,12,760.32,48,18,1
24508,2,187.98,32,18,1
22921,3,219.57,32,18,1
23536,3,219.57,32,18,1
24509,2,167.94,32,18,1
23521,2,175.66,32,18,1
24510,2,138.68,32,18,1
16491,3,381.36,32,18,1
24511,1,191.66,32,12,1
12163,6,173.1,32,12,1
11812,2,127.9,32,18,1
16521,2,115.56,32,18,1
23538,12,262.44,32,18,1
8355,6,132.6,32,18,1
22578,12,262.44,32,18,1
22579,12,262.44,32,18,1
24512,2,174.96,32,18,1
4997,6,138.66,32,18,1
4998,6,138.66,32,18,1
24513,4,305.08,32,18,1
16519,4,237.28,32,18,1
11835,4,237.28,32,18,1
5794,60,1080,315,0,1
6699,48,960,315,0,1
12519,12,252,315,0,1
12520,24,552,315,0,1
12561,10,110,315,0,1
6700,20,400,315,0,1
12076,6,183.96,189,5,1
12075,12,159,189,5,1
12064,12,238.56,185,5,1
12798,2,116,189,5,1
24032,12,332.76,189,12,1
12058,6,248.64,185,5,1
12059,12,186.48,185,12,1
12060,6,209.76,185,12,1
24514,2,118.86,189,12,1
24515,2,118.86,189,12,1
24516,2,118.86,189,12,1
24517,2,118.86,189,12,1
4455,24,471.84,48,12,1
12476,48,904.32,48,12,1
24030,3,230.73,185,12,1
6941,25,937.5,15,18,1
6943,24,720,15,18,1
1885,24,900,15,18,1
12078,3,163.14,185,12,1
14418,96,739.2,15,18,1
12797,3,151.5,185,12,1
21258,3,143.79,185,18,1
5763,20,147.4,15,18,1
15406,20,147.4,15,18,1
7621,8,294.8,15,18,1
7622,8,294.8,15,18,1
22688,12,137.28,139,18,1
22681,12,91.56,139,18,1
22687,12,137.28,139,18,1
22672,12,137.28,139,18,1
24518,20,442.2,15,18,1
22680,12,91.56,139,18,1
7613,24,176.88,15,18,1
22682,4,91.52,139,18,1
22076,24,720,15,18,1
1882,24,630,15,18,1
19498,96,1113.6,15,18,1
24519,4,91.52,139,18,1
23166,4,91.52,139,18,1
22678,6,208.92,139,12,1
22690,4,331.44,139,5,1
22691,3,285.72,139,5,1
22694,3,428.58,139,5,1
22693,3,437.13,139,5,1
9094,12,196.56,48,12,1
4485,48,2851.2,48,18,1
10706,12,845.4,48,12,1
12395,2,171.8,327,5,1
22581,3,222.57,327,5,1
16387,5,468.55,327,5,1
12393,3,187.44,327,5,1
21572,3,128.85,327,5,1
24520,12,1330.56,48,18,1
12394,3,175.71,327,5,1
15299,2,109.34,327,5,1
24521,24,779.28,48,12,1
14828,3,222.57,327,5,1
8026,12,147.48,48,12,1
15298,4,187.44,327,5,1
12391,3,175.71,327,5,1
12398,2,156.2,327,5,1
12292,3,209.1,327,0,1
12390,3,133.53,327,5,1
12399,3,140.58,327,5,1
20989,4,144,320,0,1
20992,5,180,320,0,1
20991,2,82,320,0,1
21373,1,41,320,0,1
3498,20,1737.88,190,5,1
16313,6,645.342,190,12,1
12478,6,336.66,190,12,1
5132,100,2019,58,5,1
5133,150,1263,58,5,1
10503,180,948.6,58,5,1
5134,40,844.8,58,5,1
12193,20,382.8,58,5,1
5136,25,1289.75,58,5,1
8461,6,272.4,58,18,1
8459,6,340.5,58,18,1
15400,3,165.09,58,18,1
15400,3,0,58,0,1
5139,10,323,58,12,1
5138,3,193.8,58,12,1
21220,2,124.22,58,12,1
5130,6,1068.54,58,12,1
5131,6,456.6,58,12,1
11739,10,211,58,12,1
22267,2,736.68,58,12,1
6177,3,558.6,58,12,1
9601,3,233.19,58,12,1
17347,6,267.84,58,12,1
17348,6,146.1,58,12,1
18207,2,228.14,58,5,1
18677,3,229.59,58,5,1
21993,1,69.4661,100,18,1
17254,2,140.339,100,18,1
10692,10,400,172,0,1
24194,3,81,144,0,1
17350,2,140.339,100,18,1
23996,2,70,144,0,1
23995,2,42,144,0,1
23274,3,562.62,15,18,1
3712,2,241.712,100,18,1
21195,1,506.12,15,18,1
3712,2,241.712,100,18,1
24522,1,468.46,15,18,1
3715,2,241.712,100,18,1
16131,1,352.32,15,18,1
24523,2,343.7,15,18,1
3472,2,241.712,100,18,1
3488,4,483.422,100,18,1
24346,8,385.232,100,18,1
24524,8,385.232,100,18,1
24346,8,385.232,100,18,1
3713,4,483.424,100,18,1
17351,3,406.78,100,18,1
7360,12,244.068,100,18,1
21485,2,1566.24,15,18,1
10686,12,86.9237,100,18,1
4303,12,511.2,48,12,1
4453,24,471.84,48,12,1
4298,12,570.12,48,12,1
4308,10,873.7,48,5,1
4310,3,78.63,48,5,1
10708,32,1703.68,48,12,1
21993,1,69.4661,100,18,1
23738,24,864.96,48,12,1
7364,12,164.4,100,12,1
23149,96,373.44,48,18,1
4348,12,1330.56,48,18,1
7374,2,162,100,12,1
13939,24,1330.56,48,18,1
4416,96,1101.12,48,12,1
10707,192,1887.36,48,12,1
10680,4,175.17,100,12,1
7367,4,226.814,100,18,1
5631,12,93.24,48,18,1
7372,2,229.62,100,18,1
5786,5,276.2,71,5,1
5789,5,186.65,71,5,1
947,6,417.84,15,0,1
900,18,4044.24,15,0,1
903,18,3626.03,15,0,1
976,3,227.67,15,0,1
23511,12,2535.6,15,0,1
1453,6,744.66,15,0,1
968,6,332.16,15,0,1
965,6,1138.92,15,0,1
15277,12,310.68,15,0,1
3381,1,896.14,273,5,1
24530,5,1922.1,273,5,1
3296,3,952.38,273,5,1
24531,1,243.75,273,12,1
24532,1,243.75,273,12,1
24533,1,243.51,273,12,1
3345,2,462.66,273,12,1
24534,1,243.51,273,12,1
3369,1,174.51,273,12,1
3363,1,174.51,273,12,1
3355,1,81.17,273,12,1
3351,1,81.17,273,12,1
3374,1,40.59,273,12,1
3371,2,81.18,273,12,1
24535,4,487,273,12,1
3372,1,40.59,273,12,1
3358,2,162.34,273,12,1
24536,12,48.72,273,12,1
16984,5,77.1,273,18,1
20656,5,81.15,273,12,1
24537,12,97.44,273,12,1
8009,12,97.44,273,12,1
24538,12,600.96,273,18,1
3276,6,1142.88,273,5,1
3278,20,3537.4,273,5,1
3271,3,380.94,273,5,1
3299,6,280.02,273,5,1
8006,12,1028.52,273,5,1
3283,15,365.25,273,12,1
3284,15,365.25,273,12,1
16992,15,365.25,273,12,1
3281,15,365.25,273,12,1
3282,15,121.8,273,12,1
9159,15,121.8,273,12,1
19753,15,365.25,273,12,1
5659,15,121.8,273,12,1
3293,15,121.8,273,12,1
5794,60,1080,315,0,1
6699,48,960,315,0,1
12519,6,126,315,0,1
12520,12,276,315,0,1
12561,10,110,315,0,1
6700,20,400,315,0,1
24326,24,177.12,47,18,1
24539,24,177.12,47,18,1
4169,12,88.44,47,18,1
24330,12,88.56,47,18,1
4159,3,132.66,47,18,1
24329,12,132.24,47,18,1
24540,12,277.92,47,18,1
4155,15,625.8,47,5,1
10159,3,161.79,47,18,1
24541,4,530.6,47,18,1
24542,1,137.29,47,18,1
7860,24,480,47,5,1
24543,3,233.04,47,12,1
24544,3,233.04,47,12,1
24546,3,233.04,47,12,1
24547,1,162.5,47,12,1
22937,10,139,192,18,1
24549,4,471.2,357,18,1
24550,2,198.4,357,18,1
12258,8,278,192,18,1
12249,12,250.2,192,18,1
19009,2,90.34,192,18,1
12512,2,97.28,192,18,1
14406,2,104.24,192,18,1
12511,2,90.34,192,18,1
12514,2,90.34,192,18,1
12510,2,90.34,192,18,1
12516,2,83.38,192,18,1
14766,2,90.34,192,18,1
12236,3,583.74,192,18,1
12240,3,416.94,192,18,1
12241,1,166.78,192,18,1
12239,2,152.88,192,18,1
12260,2,194.58,192,18,1
12509,2,194.58,192,18,1
24164,5,593.25,118,18,1
24163,5,576.3,118,18,1
12242,2,152.88,192,18,1
11746,12,254.28,118,18,1
12513,2,194.58,192,18,1
11741,3,305.88,118,18,1
24551,5,274.15,118,12,1
24552,3,100.44,118,12,1
22094,1,97.29,192,18,1
20582,1,97.29,192,18,1
11748,12,254.28,118,18,1
20584,1,97.29,192,18,1
12177,5,291.95,118,12,1
12261,2,159.84,192,18,1
12243,2,222.38,192,18,1
20581,1,97.29,192,18,1
22939,12,208.44,192,18,1
12247,10,208.5,192,18,1
12254,10,208.5,192,18,1
22944,12,208.44,192,18,1
9512,12,982.8,273,5,1
14967,12,208.44,192,18,1
12252,10,347.5,192,18,1
12245,10,416.9,192,18,1
24309,3,929.37,15,12,1
24553,1,953.39,219,18,1
24554,1,758.93,219,12,1
24555,1,787.5,219,12,1
24556,1,602.68,219,12,1
24557,1,622.88,219,18,1
24558,1,237.29,219,18,1
20614,1,292.37,219,18,1
20615,1,194.92,219,18,1
17814,6,659.1,219,18,1
13769,6,533.88,219,18,1
13770,6,59.4,219,18,1
13772,6,56.94,219,18,1
13771,6,56.94,219,18,1
23135,6,455.34,219,12,1
13761,6,466.08,219,12,1
13762,6,504.42,219,12,1
13966,6,60.24,219,18,1
13774,6,63.84,219,18,1
24559,6,63.84,219,18,1
17819,6,63.84,219,18,1
13773,6,63.84,219,18,1
17820,6,63.84,219,18,1
24560,6,554.22,219,18,1
13767,6,576.12,219,18,1
20609,3,508.47,219,18,1
23175,12,348,144,0,1
23993,1,23,144,0,1
8731,8,216,132,0,1
23580,2,34,132,0,1
11810,1,227.27,15,18,1
12057,1,384.44,15,18,1
5217,2,103.24,15,18,1
23303,6,457.62,15,18,1
6381,6,457.62,15,18,1
24566,2,446.84,15,18,1
20436,1,308.17,15,18,1
12565,6,457.62,15,18,1
15453,15,217.001,15,18,1
18744,12,181.56,15,18,1
5187,16,121.12,15,18,1
21106,20,678,312,18,1
5196,2,246.54,15,18,1
5231,3,346.68,15,18,1
10294,12,589.8,312,18,1
18743,12,181.56,15,18,1
5189,16,121.12,15,18,1
5188,16,121.12,15,18,1
10189,60,1932,312,18,1
10188,48,1017.12,312,18,1
10187,60,1271.4,312,18,1
24567,4,305.08,15,18,1
12270,6,457.62,15,18,1
5190,4,181.6,15,18,1
5242,2,306.62,15,18,1
13759,36,1186.56,219,18,1
5227,1,153.31,15,18,1
5224,2,92.44,15,18,1
10914,2,446.84,15,18,1
5234,1,134.82,15,18,1
5225,1,104.01,15,18,1
11491,3,346.68,15,18,1
5208,2,177.2,15,18,1
14750,3,392.91,15,18,1
5230,1,219.57,15,18,1
5214,1,127.12,15,18,1
6376,5,146.4,15,18,1
6377,2,141.76,15,18,1
5207,3,127.11,15,18,1
15614,6,164.82,15,18,1
9397,2,685.6,15,18,1
18387,2,90.8,15,18,1
12322,2,184.24,15,18,1
24571,2,322.03,15,18,1
23651,24,152.54,26,18,1
807,1,146.38,15,18,1
1054,12,114.4,26,18,1
5013,20,1071.4,26,12,1
22422,6,230.7,15,18,1
6384,10,466.1,26,18,1
12573,2,529.66,15,18,1
3106,9,156.78,26,18,1
24195,1,83.23,15,18,1
24191,3,1421.1,15,12,1
23296,3,230.7,15,18,1
22675,8,615.2,15,18,1
15329,1,136.19,15,18,1
4291,7,342.86,38,5,1
22136,6,238.08,38,5,1
15613,6,249.48,15,18,1
4286,6,238.08,38,5,1
4287,13,476.16,38,5,1
22137,6,238.08,38,5,1
11379,12,285.6,38,5,1
21576,1,169.49,15,18,1
24572,6,142.8,38,5,1
20896,1,380.98,15,18,1
4288,13,190.45,38,5,1
20895,2,802.06,15,18,1
14397,2,322.03,15,18,1
24573,12,142.8,38,5,1
20711,12,114.36,38,5,1
15558,2,177.2,15,18,1
22135,6,476.16,38,5,1
22223,18,139.838,15,18,1
24574,3,194.28,38,5,1
24529,8,173.92,15,12,1
10631,1,174.03,15,18,1
15554,2,101.7,15,18,1
14402,3,157.17,15,18,1
16355,1,161.02,15,18,1
720,3,165.81,15,18,1
4193,1,480.99,15,18,1
2611,2,332.94,15,18,1
15837,1,161.02,15,18,1
16564,2,158.14,15,18,1
23275,2,543.48,15,12,1
24575,3,1421.1,15,12,1
20670,6,607.38,15,18,1
24576,3,183.75,147,18,1
13022,10,132.4,147,5,1
24577,3,178.5,147,18,1
9237,5,232,147,5,1
24578,6,279,147,18,1
20665,5,88.1,147,5,1
24579,6,189.78,147,18,1
