stock_id,supplier_id,qty,sprice,pprice,mrp,tax,decision
76092,27,3,150,428.58,150,0,1
76093,27,3,120,321.42,120,0,1
76094,27,3,25,80.34,25,0,1
76095,40,6,17,88.5,17,0,1
76096,27,3,30,80.34,30,0,1
76097,27,3,25,66.96,25,0,1
76098,27,3,100,294.63,100,0,1
76099,27,3,150,482.13,150,0,1
76100,40,6,17,88.5,17,0,1
76101,40,6,23.75,141.36,25,5,1
76102,27,3,200,535.71,200,0,1
76103,40,6,23.75,141.36,25,5,1
76104,40,6,23.75,141.36,25,5,1
76105,27,3,100,267.84,100,0,1
76106,40,6,23.75,141.36,25,5,1
76107,40,20,14,206.4,14,0,1
76108,40,15,34,400.5,34,0,1
76109,40,3,122.32,300.63,139,12,1
76110,40,10,122.32,1079.7,139,12,1
76111,40,10,85.5,609.5,90,5,1
76112,40,6,50,258,50,0,1
76113,23,2,68.88,129.42,84,18,1
76114,23,2,34.44,64.72,42,18,1
76115,23,2,40.18,69.34,49,18,1
76116,23,3,61.5,154.35,75,18,1
76117,23,3,25.42,77.19,31,18,1
76118,23,3,21.32,63.57,26,18,1
76119,23,3,157.44,443.76,192,18,1
76120,23,2,40.18,69.34,49,18,1
76121,23,3,22.96,69.33,28,18,1
76122,23,3,36.9,102.15,45,18,1
76123,23,2,41,77.04,50,18,1
76124,23,3,18.86,56.76,23,18,1
76125,23,1,152,208.33,160,5,1
76126,23,3,32.8,92.43,40,18,1
76127,23,2,115.9,168.36,122,5,1
76128,23,2,41,77.04,50,18,1
76129,23,3,17.6,46.59,20,12,1
76130,23,2,36.08,75.5,44,18,1
76131,315,60,18,1080,18,0,1
76132,315,60,20,1200,20,0,1
76133,315,6,21,126,21,0,1
76134,315,6,23,138,23,0,1
76135,315,10,11,110,11,0,1
76136,315,20,20,400,20,0,1
76137,67,0,0,0,0,0,1
76138,158,3,32.56,84,37,12,1
76139,158,2,34.44,60.5,42,18,1
76140,158,3,45.1,103.74,55,18,1
76141,158,3,55.1,140.85,58,5,1
76142,158,2,44,89.3,50,12,1
76143,158,2,34.44,60.5,42,18,1
76144,158,2,44,0,50,12,1
76145,124,6,13.2,64.32,15,12,1
76146,158,2,44,0,50,12,1
76147,124,8,13.2,85.76,15,12,1
76148,158,2,44,89.3,50,12,1
76149,124,5,22,98.2,25,12,1
76150,124,5,22,89.3,25,12,1
76151,158,2,34.44,60.5,42,18,1
76152,124,10,36.9,339,45,18,1
76153,158,3,28.7,75.63,35,18,1
76154,124,3,23.75,57.15,25,5,1
76155,158,2,44,89.3,50,12,1
76156,124,3,25.2,58.59,35,28,1
76157,124,5,10.56,53.6,12,12,1
76158,158,2,50,0,50,0,1
76159,158,3,28.7,75.63,35,18,1
76160,158,3,24.6,75.63,30,18,1
76161,158,2,34.44,60.5,42,18,1
76162,158,3,23.75,60.72,25,5,1
76163,158,10,8.8,79.46,10,12,1
76164,158,10,8.8,79.82,10,12,1
76165,158,6,17.6,93.78,20,12,1
76166,158,10,8.8,79.46,10,12,1
76167,158,12,8.8,95.04,10,12,1
76168,158,6,44,241.08,50,12,1
76169,158,3,35.2,138.63,40,12,1
76170,158,3,35.2,138.63,40,12,1
76171,158,3,35.2,138.63,40,12,1
76172,158,12,8.8,95.04,10,12,1
76173,158,12,8.8,95.04,10,12,1
76174,158,12,8.8,95.04,10,12,1
76175,158,10,8.8,79.82,10,12,1
76176,158,10,8.2,75.24,10,18,1
76177,158,10,8.2,75.24,10,18,1
76178,71,2,61.75,102.86,65,5,1
76179,71,1,76,60.95,80,5,1
76180,71,5,61.75,266.65,65,5,1
76181,71,3,66.5,111.99,70,5,1
76182,71,3,57,142.86,60,5,1
76183,23,5,16.4,77.04,20,18,1
76184,23,3,17.6,46.59,20,12,1
76185,23,3,17.6,46.59,20,12,1
76186,27,3,184.5,510.75,225,18,1
76187,23,3,16.4,46.59,20,18,1
76188,287,5,33,135,33,0,1
76189,287,6,20,102,20,0,1
76190,287,2,28,46,28,0,1
76191,287,3,25,66,25,0,1
76192,23,3,17.6,46.59,20,12,1
76193,287,5,11,40,11,0,1
76194,287,5,12,45,12,0,1
76195,23,3,17.6,46.59,20,12,1
76196,287,3,43,108,43,0,1
76197,23,3,17.6,46.59,20,12,1
76198,287,10,30,250,30,0,1
76199,23,3,17.6,46.59,20,12,1
76200,27,1,205,170.25,250,18,1
76201,23,3,17.6,46.59,20,12,1
76202,27,2,163.18,279.96,199,18,1
76203,23,3,66,179.37,75,12,1
76204,27,2,163.18,279.96,199,18,1
76205,27,3,184.5,510.75,225,18,1
76206,27,2,163.18,279.96,199,18,1
76207,27,1,163.18,139.98,199,18,1
76208,27,2,163.18,279.96,199,18,1
76209,27,2,205,348.06,250,18,1
76210,27,2,163.18,279.96,199,18,1
76211,67,4,60,180,60,0,1
76212,27,2,205,348.06,250,18,1
76213,67,2,35,50,35,0,1
76214,27,2,163.18,279.96,199,18,1
76215,67,2,20,30,20,0,1
76216,27,2,205,348.06,250,18,1
76217,27,2,90.2,169.48,110,18,1
76218,27,2,205,348.06,250,18,1
76219,27,1,164,151.33,200,18,1
76220,27,2,205,378.32,250,18,1
76221,27,16,16.4,209.6,20,18,1
76222,23,3,22,60.87,25,12,1
76223,27,2,163.18,279.96,199,18,1
76224,23,2,77.08,144.84,94,18,1
76225,23,3,25.42,77.19,31,18,1
76226,23,2,40.18,75.5,49,18,1
76227,23,3,108.24,312.03,132,18,1
76228,23,3,36.08,101.7,44,18,1
76229,23,3,38.72,107.13,44,12,1
76230,23,1,189.05,165.82,199,5,1
76231,23,3,56.05,150.51,59,5,1
76232,23,3,36.08,101.7,44,18,1
76233,23,3,19.36,53.58,22,12,1
76234,23,2,16.4,30.82,20,18,1
76236,40,6,31.68,146.76,36,12,1
76237,40,12,94.16,867.72,107,12,1
76238,40,20,44,731.4,50,12,1
76239,40,4,66,233.04,75,12,1
76240,40,3,98.56,261,112,12,1
76241,40,4,250.8,754.28,285,12,1
76242,40,4,106.4,313.64,112,5,1
76243,40,6,33.25,149.88,35,5,1
76244,40,3,115,256.92,115,0,1
76245,40,12,60,513,60,0,1
76246,40,6,30,129.78,30,0,1
76247,40,15,34,400.5,34,0,1
76248,40,6,23.75,141.36,25,5,1
76249,40,1,23.75,23.56,25,5,1
76250,40,6,23.75,141.36,25,5,1
76251,40,6,23.75,141.36,25,5,1
76252,40,12,10,81.6,10,0,1
76253,23,3,35.15,94.41,37,5,1
76254,23,10,16.15,144.6,17,5,1
76255,23,3,12.3,34.05,15,18,1
76256,23,3,52.48,147.93,64,18,1
76257,27,2,163.18,272.56,199,18,1
76258,27,2,205,348.06,250,18,1
76259,27,2,172.2,267.08,210,18,1
76260,27,2,184.5,294.2,225,18,1
76261,27,2,53.3,107.86,65,18,1
76262,27,2,32.8,64.72,40,18,1
76263,27,2,104.14,181.82,127,18,1
76264,88,6,46,210,46,0,1
76265,64,20,17.6,324.6,20,12,1
76266,64,20,8.8,159,10,12,1
76267,64,7,8.8,55.65,10,12,1
76268,64,20,17.6,324.8,20,12,1
76269,64,6,42.75,187.56,45,5,1
76270,64,8,8.8,63.28,10,12,1
76271,64,6,180.5,917.94,190,5,1
76272,64,20,8.8,159,10,12,1
76273,64,9,8.8,71.19,10,12,1
76274,64,4,8.8,31.8,10,12,1
76275,64,10,8.8,79.1,10,12,1
76276,64,8,8.8,63.28,10,12,1
76277,64,20,17.6,324.6,20,12,1
76278,64,10,17.6,162.34,20,12,1
76279,64,20,8.8,159,10,12,1
76280,64,10,17.6,162.3,20,12,1
76281,64,6,74.1,365.22,78,5,1
76282,64,10,17.6,162.35,20,12,1
76283,64,10,8.8,79.14,10,12,1
76284,64,20,8.8,159.09,10,12,1
76285,64,8,8.8,63.3128,10,12,1
76286,27,16,16.4,209.6,20,18,1
76287,64,2,8.8,15.9092,10,12,1
76288,27,2,184.5,294.2,225,18,1
76289,64,10,8.8,79.1444,10,12,1
76290,27,2,28.7,52.38,35,18,1
76291,27,1,163.18,138.13,199,18,1
76292,27,3,57.2,153.39,65,12,1
76293,27,3,30.8,82.8,35,12,1
76294,27,2,45.92,95.52,56,18,1
76295,27,2,188.6,315.02,230,18,1
76296,71,3,61.75,159.99,65,5,1
76297,27,2,184.5,294.2,225,18,1
76298,27,2,163.18,276.26,199,18,1
76299,27,2,16.4,27.72,20,18,1
76300,27,12,20.5,231.12,25,18,1
76301,27,12,8.2,92.4,10,18,1
76302,111,1,225.5,163.14,275,18,1
76303,27,3,61.5,170.25,75,18,1
76304,111,2,225.5,326.28,275,18,1
76305,111,2,225.5,326.27,275,18,1
76306,27,4,22.96,86.28,28,18,1
76307,111,1,225.5,163.14,275,18,1
76308,111,2,225.5,326.27,275,18,1
76309,27,2,53.3,107.86,65,18,1
76310,111,2,164,326.27,200,18,1
76311,27,2,42.64,80.12,52,18,1
76312,111,1,184.5,143.02,225,18,1
76313,111,1,184.5,143.02,225,18,1
76314,27,2,50.84,95.52,62,18,1
76315,111,1,184.5,143.02,225,18,1
76316,27,2,28.7,57,35,18,1
76317,111,1,163.18,126.49,199,18,1
76318,111,2,163.18,252.98,199,18,1
76319,27,3,61.5,170.25,75,18,1
76320,111,3,122.18,284.13,149,18,1
76321,111,2,163.18,252.98,199,18,1
76322,111,1,163.18,126.49,199,18,1
76323,27,12,41,462.24,50,18,1
76324,111,1,266.5,206.58,325,18,1
76325,27,3,61.5,170.25,75,18,1
76326,111,1,184.5,143.02,225,18,1
76327,111,1,266.5,206.58,325,18,1
76328,111,1,184.5,143.02,225,18,1
76329,111,1,184.5,143.02,225,18,1
76330,111,2,286.18,443.66,349,18,1
76331,124,5,13.2,53.6,15,12,1
76332,124,8,13.2,85.76,15,12,1
76333,124,5,22,98.2,25,12,1
76334,124,5,22,89.3,25,12,1
76335,124,5,10.56,53.6,12,12,1
76336,124,10,36.9,339,45,18,1
76337,124,8,25.2,156.24,35,28,1
76338,124,8,23.75,152.4,25,5,1
76339,124,12,14.4,168.72,20,28,1
76340,315,60,18,1080,18,0,1
76341,315,60,20,1200,20,0,1
76342,315,6,21,126,21,0,1
76343,315,12,23,276,23,0,1
76344,315,10,11,110,11,0,1
76345,315,20,20,400,20,0,1
76346,27,2,163.18,276.26,199,18,1
76347,27,2,163.18,272.56,199,18,1
76348,27,2,184.5,294.2,225,18,1
76349,27,2,163.18,272.56,199,18,1
76350,27,2,163.18,276.26,199,18,1
76351,27,2,163.18,276.26,199,18,1
76352,27,3,61.6,187.5,70,12,1
76353,144,2,34.2,57.1429,36,5,1
76354,27,2,8.2,15.4,10,18,1
76355,144,2,61.75,102.857,65,5,1
76356,144,3,33.25,85.7142,35,5,1
76357,27,3,61.5,170.25,75,18,1
76358,27,3,61.5,170.25,75,18,1
76359,144,1,76,64.76,80,5,1
76360,27,1,205,174.03,250,18,1
76361,27,2,184.5,294.2,225,18,1
76362,27,2,159.9,267.08,195,18,1
76363,144,10,8.8,71.4,10,12,1
76364,144,10,17.6,142.857,20,12,1
76365,27,2,61.5,115.56,75,18,1
76366,27,3,61.5,170.25,75,18,1
76367,27,2,163.18,272.56,199,18,1
76368,27,12,32.8,369.72,40,18,1
76369,27,12,36.9,369.84,45,18,1
76370,161,3,72.98,173.78,89,18,1
76371,161,3,212.38,505.73,259,18,1
76372,161,3,163.18,388.57,199,18,1
76373,161,3,220.58,525.25,269,18,1
76374,161,3,131.2,341.74,160,18,1
76375,161,3,220.58,556.5,269,18,1
76376,161,3,143.5,341.71,175,18,1
76377,161,3,110.7,304.62,135,18,1
76378,161,6,190,902.82,200,5,1
76379,161,6,171,812.68,180,5,1
76380,161,6,175,806.4,175,0,1
76381,161,6,160,737.28,160,0,1
76382,53,3,44,117,50,12,1
76383,50,3,110,279.03,125,12,1
76384,53,5,70.4,305,80,12,1
76385,53,2,44,78,50,12,1
76386,53,6,26.4,138,30,12,1
76387,53,5,47.5,205,50,5,1
76388,53,8,52.8,368,60,12,1
76389,53,7,52.8,322,60,12,1
76390,53,5,26.4,115,30,12,1
76391,53,5,26.4,115,30,12,1
76392,53,10,26.4,230,30,12,1
76393,50,24,8.2,184.8,10,18,1
76394,50,24,23.78,536.16,29,18,1
76395,50,24,23.78,536.16,29,18,1
76396,320,6,40,216,40,0,1
76397,320,2,40,72,40,0,1
76398,320,2,40,72,40,0,1
76399,320,2,45,82,45,0,1
76400,50,24,8.2,184.8,10,18,1
76401,50,12,23.78,268.08,29,18,1
76402,320,2,45,82,45,0,1
76403,50,24,24.6,554.64,30,18,1
76404,320,2,40,72,40,0,1
76405,50,24,8.2,184.8,10,18,1
76406,320,2,35,64,35,0,1
76407,50,12,19.68,221.88,24,18,1
76408,110,5,410,1815,410,0,1
76409,50,12,8.2,92.4,10,18,1
76410,50,56,8.2,431.2,10,18,1
76411,50,10,53.3,491.8,65,18,1
76412,50,4,123,454,150,18,1
76413,110,5,200,912.5,200,0,1
76414,50,4,123,454,150,18,1
76415,50,4,131.2,484.28,160,18,1
76416,110,5,450,1985,450,0,1
76417,0,0,0,0,0,0,1
76418,110,5,220,1000,220,0,1
76419,110,50,34,1475,34,0,1
76420,40,2,105.6,170.9,120,12,1
76421,40,20,85.5,1219,90,5,1
76422,110,2,1100,1675,1100,0,1
76423,110,2,1100,1800,1100,0,1
76424,50,40,16.4,605.2,20,18,1
76425,50,10,32.8,302.7,40,18,1
76426,50,4,131.2,484.28,160,18,1
76427,50,24,32.8,726.48,40,18,1
76428,110,1,950,750,950,0,1
76429,50,4,102.5,378.32,125,18,1
76430,50,48,4.1,184.8,5,18,1
76431,110,2,1300,2150,1300,0,1
76432,50,48,8.2,369.6,10,18,1
76433,110,50,35,1425,35,0,1
76434,50,12,28.7,317.76,35,18,1
76435,50,5,32.8,151.35,40,18,1
76436,50,5,32.8,151.35,40,18,1
76437,50,5,32.8,151.35,40,18,1
76438,50,5,32.8,151.35,40,18,1
76439,161,6,28.7,124.934,35,18,1
76440,161,10,49.2,390.528,60,18,1
76441,161,6,48.38,253.843,59,18,1
76442,161,6,53.3,261.06,65,18,1
76443,161,12,28.7,281.16,35,18,1
76444,161,8,34.44,218.73,42,18,1
76445,161,12,13.12,124.99,16,18,1
76446,161,3,77.9,185.58,95,18,1
76447,161,12,26.24,249.98,32,18,1
76448,161,22,23.78,515.46,29,18,1
76449,161,6,61.5,292.896,75,18,1
76450,161,6,31.98,152.29,39,18,1
76451,161,6,36.9,175.738,45,18,1
76452,161,3,64.78,154.25,79,18,1
76453,161,3,81.18,193.31,99,18,1
76454,50,12,8.2,92.4,10,18,1
76455,161,3,56.58,134.73,69,18,1
76456,161,3,138.58,390.54,169,18,1
76457,161,24,24.6,468.63,30,18,1
76458,27,2,28.7,53.92,35,18,1
76459,161,6,40.18,191.34,49,18,1
76460,161,3,123,292.9,150,18,1
76461,161,3,146.78,349.52,179,18,1
76462,27,2,114.8,211.86,140,18,1
76463,161,5,106.6,423.07,130,18,1
76464,27,2,53.3,100.14,65,18,1
76465,161,4,110,342.87,125,12,1
76466,27,2,73.8,138.66,90,18,1
76467,161,4,148.72,603.46,169,12,1
76468,27,2,36.9,69.32,45,18,1
76469,27,2,94.3,177.18,115,18,1
76470,161,3,85.5,197.48,90,5,1
76471,27,1,225.5,227.27,275,18,1
76472,161,6,36.08,205.69,41,12,1
76473,27,1,225.5,227.27,275,18,1
76474,161,6,81.18,386.611,99,18,1
76475,27,1,233.7,238.83,285,18,1
76476,161,3,142.5,329.13,150,5,1
76477,161,3,80.75,186.51,85,5,1
76478,27,2,28.7,53.92,35,18,1
76479,161,3,57.4,136.68,70,18,1
76480,27,1,241.9,211.86,295,18,1
76481,27,2,105.6,227.28,120,12,1
76482,161,3,73.8,175.74,90,18,1
76483,27,3,32.8,104.01,40,18,1
76484,27,2,53.3,100.14,65,18,1
76485,27,2,127.1,254.24,155,18,1
76486,27,2,159.9,300.46,195,18,1
76487,27,3,49.2,138.66,60,18,1
76488,27,2,147.6,300.46,180,18,1
76489,27,3,26.24,73.95,32,18,1
76490,27,2,155.8,280.42,190,18,1
76491,27,2,155.8,315.86,190,18,1
76492,27,1,225.5,227.27,275,18,1
76493,39,24,81.18,1596.23,99,18,1
76494,39,6,90.2,399.06,110,18,1
76495,27,1,233.7,227.27,285,18,1
76496,39,24,102.5,1989.6,125,18,1
76497,27,2,147.6,280.42,180,18,1
76498,27,2,77.9,146.36,95,18,1
76499,27,2,38.54,67.8,47,18,1
76500,27,2,94.3,177.78,115,18,1
76501,27,3,53.3,150.24,65,18,1
76502,27,2,61.5,130.96,75,18,1
76503,27,2,65.6,105.92,80,18,1
76504,27,2,65.6,121.06,80,18,1
76505,27,2,65.6,121.06,80,18,1
76506,27,2,18.04,33.88,22,18,1
76507,27,2,105.6,227.28,120,12,1
76508,27,2,24.6,37.84,30,18,1
76509,27,2,82,136.2,100,18,1
76510,27,2,65.6,105.94,80,18,1
76511,27,2,64.78,121.72,79,18,1
76512,27,3,24.6,69.33,30,18,1
76513,27,2,24.6,37.84,30,18,1
76514,27,2,82,136.2,100,18,1
76515,27,2,450.18,755.14,549,18,1
76516,27,2,368.18,643.16,449,18,1
76517,27,2,105.6,227.28,120,12,1
76518,27,12,167.2,1560,190,12,1
76519,27,2,82,136.2,100,18,1
76520,27,2,90.2,146.38,110,18,1
76521,27,2,36.9,67.78,45,18,1
76522,27,2,409.18,755.14,499,18,1
76523,27,2,36.9,72.42,45,18,1
76524,27,2,348.5,643.16,425,18,1
76525,27,2,114.8,211.86,140,18,1
76526,27,2,82,136.2,100,18,1
76527,27,2,24.6,37.84,30,18,1
76528,27,3,24.6,69.33,30,18,1
76529,27,3,24.6,69.33,30,18,1
76530,27,2,24.6,45.38,30,18,1
76531,27,2,114.8,196.72,140,18,1
76532,27,3,36.9,104.01,45,18,1
76533,27,3,32.8,103.98,40,18,1
76534,136,1,1,316,1,0,1
76535,136,1,1,8466,1,0,1
76536,136,1,1,2747,1,0,1
76537,136,1,1,343,1,0,1
76538,136,1,1,855,1,0,1
76539,27,2,114.8,211.86,140,18,1
76540,27,3,36.9,104.01,45,18,1
76541,27,2,61.5,130.96,75,18,1
76542,27,3,72.98,186.15,89,18,1
76543,27,2,53.3,100.14,65,18,1
76544,27,3,24.6,69.33,30,18,1
76545,27,2,41,77.04,50,18,1
76546,27,2,86.1,177.2,105,18,1
76547,88,6,46,210,46,0,1
76548,27,2,147.6,300.46,180,18,1
76549,27,2,77.9,146.38,95,18,1
76550,27,72,53.3,3024,65,18,1
76551,27,12,28.7,273.84,35,18,1
76552,27,24,20.5,390.96,25,18,1
76553,27,24,24.6,469.2,30,18,1
76554,27,24,12.3,234.72,15,18,1
76555,27,12,32.8,290.52,40,18,1
76556,27,12,32.8,290.52,40,18,1
76557,27,12,24.6,217.92,30,18,1
76558,27,12,24.6,217.92,30,18,1
76559,27,12,45.1,363.12,55,18,1
76560,26,30,61.6,1607.1,70,12,1
76561,41,18,8.2,138.6,10,18,1
76562,41,18,8.2,138.6,10,18,1
76563,41,15,8.2,115.5,10,18,1
76564,41,15,8.2,115.5,10,18,1
76565,315,72,18,1296,18,0,1
76566,315,60,20,1200,20,0,1
76567,315,6,21,126,21,0,1
76568,315,24,23,552,23,0,1
76569,315,20,11,220,11,0,1
76570,315,20,20,400,20,0,1
76571,41,12,12.3,131.4,15,18,1
76572,315,10,12,105,12,0,1
76573,41,12,12.3,131.4,15,18,1
76574,215,25,45,750,45,0,1
76575,315,10,6,40,6,0,1
76576,41,12,12.3,131.4,15,18,1
76577,41,12,24.6,265.56,30,18,1
76578,41,12,24.6,265.56,30,18,1
76579,41,12,24.6,265.56,30,18,1
76580,41,12,8.2,86.88,10,18,1
76581,315,10,12,120,12,0,1
76582,215,20,15,200,15,0,1
76583,215,6,30,120,30,0,1
76584,215,10,100,800,100,0,1
76585,215,20,60,1000,60,0,1
76586,215,10,30,220,30,0,1
76587,215,10,40,250,40,0,1
76588,215,6,80,204,80,0,1
76589,15,24,16.4,360,20,18,1
76590,15,128,8.2,985.6,10,18,1
76591,132,5,33,135,33,0,1
76592,15,60,4.4,232.8,5,12,1
76593,15,32,4.1,118.08,5,18,1
76594,132,2,20,34,20,0,1
76595,15,32,4.1,118.08,5,18,1
76596,132,5,40,160,40,0,1
76597,15,20,8.2,147.4,10,18,1
76598,132,3,30,90,30,0,1
76599,15,8,41,294.8,50,18,1
76600,15,8,41,294.8,50,18,1
76601,15,24,32.8,630,40,18,1
76602,15,64,16.4,960,20,18,1
76603,15,5,90.2,371.25,110,18,1
76604,190,3,102.6,272.37,108,5,1
76605,190,10,95,867.04,100,5,1
76606,190,20,47.5,886.66,50,5,1
76607,144,2,33,54,33,0,1
76608,144,3,33,81,33,0,1
76609,144,6,20,99,20,0,1
76610,144,8,35,232,35,0,1
76611,144,2,25,46,25,0,1
76612,320,2,40,72,40,0,1
76613,320,2,40,72,40,0,1
76614,320,2,35,64,35,0,1
76615,320,1,45,41,45,0,1
76616,240,7,47.5,266.63,50,5,1
76617,172,5,50,200,50,0,1
76618,172,5,50,200,50,0,1
76619,74,1,94.3,77.37,115,18,1
76620,74,1,81.18,77.37,99,18,1
76621,74,1,81.18,77.37,99,18,1
76622,74,1,81.18,77.4,99,18,1
76623,64,6,40,210,40,0,1
76624,74,3,20.5,55.27,25,18,1
76625,64,6,30,150,30,0,1
76626,74,3,40.18,108.33,49,18,1
76627,74,3,20.5,55.27,25,18,1
76628,74,2,72.16,133.97,88,18,1
76629,64,4,30,100,30,0,1
76630,74,4,47.56,164.91,58,18,1
76631,74,3,41.82,116.81,51,18,1
76632,74,3,45.1,111.397,55,18,1
76633,74,6,47.56,247.36,58,18,1
76634,74,1,8.2,0,10,18,1
76635,74,3,72.16,201.56,88,18,1
76636,64,5,30,100,30,0,1
76637,74,2,141.04,230.07,172,18,1
76638,74,6,16.4,77.04,20,18,1
76639,64,6,45,240,45,0,1
76640,74,6,37.72,210.72,46,18,1
76641,74,3,72.16,210.72,88,18,1
76642,64,4,30,100,30,0,1
76643,64,5,25,100,25,0,1
76644,74,3,41,105.36,50,18,1
76645,64,5,60,250,60,0,1
76646,74,3,75.44,185.65,92,18,1
76647,74,4,39.36,152.69,48,18,1
76648,64,5,25,100,25,0,1
76649,74,12,40.18,448.92,49,18,1
76650,74,12,8.2,92.4,10,18,1
76651,74,3,31.16,84.75,38,18,1
76652,74,3,31.16,84.75,38,18,1
76653,74,12,16.4,184.9,20,18,1
76654,74,12,16.4,184.9,20,18,1
76655,74,6,9.84,46.23,12,18,1
76656,74,12,16.4,154.08,20,18,1
76657,355,18,13,162,13,0,1
76658,355,10,44,321.4,50,12,1
76659,355,10,44,321.4,50,12,1
76660,355,36,8.8,289.08,10,12,1
76661,110,50,22,850,22,0,1
76662,355,7,57,306.6,60,5,1
76663,39,3,98.4,286.26,120,18,1
76664,244,20,61.6,982,70,12,1
76665,230,30,48,1050,48,0,1
76666,230,6,99,420,99,0,1
76667,230,15,70,525,70,0,1
76668,230,24,75,1200,75,0,1
76669,230,24,50,600,50,0,1
76670,230,12,50,360,50,0,1
76671,39,3,41,95.5998,50,18,1
76672,39,2,73.8,127.56,90,18,1
76673,39,3,98.4,286.25,120,18,1
76674,39,3,53.3,154.14,65,18,1
76675,274,2,122.32,191.08,139,12,1
76676,274,2,113.52,183.92,129,12,1
76677,39,3,38.54,106.3,47,18,1
76678,274,1,113.52,98.1,129,12,1
76679,274,3,51.92,190.17,59,12,1
76680,39,3,127.1,329.55,155,18,1
76681,39,2,94.3,147.8,115,18,1
76682,274,2,113.52,183.92,129,12,1
76683,39,2,102.5,183.04,125,18,1
76684,274,3,51.92,190.17,59,12,1
76685,274,3,51.92,190.17,59,12,1
76686,39,3,98.4,286.25,120,18,1
76687,274,3,87.12,308.04,99,12,1
76688,274,3,78.32,190.17,89,12,1
76689,39,3,41,95.5998,50,18,1
76690,274,1,131.12,107.14,149,12,1
76691,39,3,53.3,154.14,65,18,1
76692,274,3,87.12,211.62,99,12,1
76693,39,3,36.9,84.6798,45,18,1
76694,39,3,53.3,154.14,65,18,1
76695,39,6,68.64,356.81,78,12,1
76696,39,3,77.9,191.33,95,18,1
76697,39,2,94.3,147.8,115,18,1
76698,39,1,123,100.82,150,18,1
76699,39,2,61.5,100.82,75,18,1
76700,39,6,90,457.28,90,0,1
76701,39,12,175,1787.56,175,0,1
76702,39,6,30,150.7,30,0,1
76703,39,12,35,353.359,35,0,1
76704,31,40,45.6,1180.96,48,5,1
76705,31,10,42.75,371.43,45,5,1
76706,39,12,28,259.81,28,0,1
76707,39,2,94.3,147.8,115,18,1
76708,31,24,30,319.92,30,0,1
76709,39,3,69.7,180.7,85,18,1
76710,39,3,45.1,105.78,55,18,1
76711,39,6,34.32,160.57,39,12,1
76712,39,3,49.2,138.73,60,18,1
76713,39,6,85,431.32,85,0,1
76714,39,3,90,228.64,90,0,1
76715,39,6,90,457.28,90,0,1
76716,39,6,40,202.65,40,0,1
76717,39,6,85,431.32,85,0,1
76718,39,12,90,914.55,90,0,1
76719,39,3,330,844.42,330,0,1
76720,15,1,736.36,704.64,898,18,1
76721,15,1,528.9,506.12,645,18,1
76722,15,3,351.12,929.37,399,12,1
76723,15,1,439.12,352.87,499,12,1
76724,15,1,593.12,501.49,674,12,1
76725,15,2,439.12,705.72,499,12,1
76726,15,2,308,543.48,350,12,1
76727,15,6,80,417.84,80,0,1
76728,15,1,298.32,263.2,339,12,1
76729,182,3,131.12,319.32,149,12,1
76730,182,3,175.12,426.45,199,12,1
76731,182,5,88,334.85,100,12,1
76732,182,3,139.4,324.18,170,18,1
76733,182,2,57.4,88.98,70,18,1
76734,182,4,32.8,101.72,40,18,1
76735,182,30,20.5,444.9,25,18,1
76736,17,12,82,854.239,100,18,1
76737,182,10,20.5,158.9,25,18,1
76738,182,10,20.5,158.9,25,18,1
76739,17,200,4.4,758,5,12,1
76740,182,3,73.8,171.63,90,18,1
76741,182,10,22,167.5,25,12,1
76742,182,3,151.7,352.77,185,18,1
76743,182,3,73.8,171.63,90,18,1
76744,17,200,5.28,910,6,12,1
76745,182,10,17.6,125,20,12,1
76746,17,200,8.8,1464.28,10,12,1
76747,182,20,8.8,134,10,12,1
76748,182,10,17.6,125,20,12,1
76749,182,5,77.9,317.85,95,18,1
76750,182,20,8.8,134.2,10,12,1
76751,182,3,87.12,212.16,99,12,1
76752,182,3,43.12,105,49,12,1
76753,182,5,90.2,397.3,110,18,1
76754,182,10,8.2,63.7,10,18,1
76755,182,40,2.85,85.74,3,5,1
76756,182,20,2.64,40.2,3,12,1
76757,17,200,26.4,3660.72,30,12,1
76758,17,100,44,3125,50,12,1
76759,182,5,41,158.95,50,18,1
76760,182,5,39.6,150.7,45,12,1
76761,182,4,52.8,161.2,60,12,1
76762,182,10,30.8,234.4,35,12,1
76763,307,10,4.4,31.5,5,12,1
76764,307,10,8.8,75.9,10,12,1
76765,182,3,101.2,231.06,115,12,1
76766,307,10,8.8,75.9,10,12,1
76767,182,3,79.2,180.84,90,12,1
76768,182,3,96.8,200.91,110,12,1
76769,307,10,4.75,33.33,5,5,1
76770,307,6,26.4,131.25,30,12,1
76771,307,3,57.2,141.96,65,12,1
76772,182,3,57.4,133.5,70,18,1
76773,307,3,42.24,107.16,48,12,1
76774,182,3,61.6,140.67,70,12,1
76775,17,10,220,1428.58,250,12,1
76776,324,5,66.5,323.8,70,5,1
76777,324,5,57,242.85,60,5,1
76778,324,5,85.5,361.9,90,5,1
76779,324,5,85.5,361.9,90,5,1
76780,324,5,66.5,323.8,70,5,1
76781,47,15,47.5,625.8,50,5,1
76782,324,5,57,261.9,60,5,1
76783,17,5,422.4,1607.14,480,12,1
76784,17,10,211.2,1562.5,240,12,1
76785,47,3,218.5,572.49,230,5,1
76786,15,3,123.2,314.43,140,12,1
